Source,Taxon,Country,Accession,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Satyanti,Oreomyrrhis ciliata,Australia,792149,,,1748,NA,0,N,N,N,Y,2,25,15,12,25,6,24
Satyanti,Oreomyrrhis ciliata,Australia,792149,,,1748,NA,0,N,N,N,Y,3,25,15,12,25,7,23
Satyanti,Oreomyrrhis eriopoda,Australia,807987,,,1702,NA,0,N,N,N,Y,1,25,15,12,25,6,25
Satyanti,Oreomyrrhis eriopoda,Australia,807987,,,1702,NA,0,N,N,N,Y,2,25,15,12,25,7,25
Satyanti,Oreomyrrhis eriopoda,Australia,807987,,,1702,NA,0,N,N,N,Y,3,25,15,12,25,6,25
Satyanti,Ozothamnus hookeri,Australia,771046,,,1660,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Ozothamnus hookeri,Australia,771046,,,1660,NA,0,N,N,N,Y,2,25,15,12,25,0,25
Satyanti,Ozothamnus hookeri,Australia,771046,,,1660,NA,0,N,N,N,Y,3,25,15,12,25,0,25
Satyanti,Pentachondra pumila,Australia,792168,,,2096,NA,0,N,N,N,Y,1,25,15,12,25,0,15
Satyanti,Pentachondra pumila,Australia,792168,,,2096,NA,0,N,N,N,Y,2,25,15,12,25,0,12
Satyanti,Pentachondra pumila,Australia,792168,,,2096,NA,0,N,N,N,Y,3,25,15,12,25,0,15
Satyanti,Pimelea axiflora ,Australia,771063,,,1616,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Pimelea axiflora ,Australia,771063,,,1616,NA,0,N,N,N,Y,2,25,15,12,25,0,25
Satyanti,Pimelea axiflora ,Australia,771063,,,1616,NA,0,N,N,N,Y,3,25,15,12,25,0,25
Satyanti,Poa phillipsiana,Australia,783421,,,1399,NA,0,N,N,N,Y,1,25,15,12,25,25,25
Satyanti,Poa phillipsiana,Australia,783421,,,1399,NA,0,N,N,N,Y,2,25,15,12,25,20,25
Satyanti,Poa phillipsiana,Australia,783421,,,1399,NA,0,N,N,N,Y,3,25,15,12,25,21,25
Satyanti,Psychrophila introloba,Australia,792160,,,1941,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Psychrophila introloba,Australia,792160,,,1941,NA,0,N,N,N,Y,2,25,15,12,25,4,24
Satyanti,Psychrophila introloba,Australia,792160,,,1941,NA,0,N,N,N,Y,3,25,15,12,25,2,25
Satyanti,Ranunculus dissectifolius,Australia,792148,,,1752,NA,0,N,N,N,Y,1,25,15,12,25,1,20
Satyanti,Ranunculus dissectifolius,Australia,792148,,,1752,NA,0,N,N,N,Y,2,25,15,12,25,1,23
Satyanti,Ranunculus dissectifolius,Australia,792148,,,1752,NA,0,N,N,N,Y,3,25,15,12,25,2,25
Satyanti,Ranunculus dissectifolius,Australia,783454,,,1747,NA,0,N,N,N,Y,1,25,15,12,25,2,13
Satyanti,Ranunculus dissectifolius,Australia,783454,,,1747,NA,0,N,N,N,Y,2,25,15,12,25,2,18
Satyanti,Ranunculus dissectifolius,Australia,783454,,,1747,NA,0,N,N,N,Y,3,25,15,12,25,0,13
Satyanti,Ranunculus graniticola,Australia,786945,,,1734,NA,0,N,N,N,Y,1,25,15,12,25,20,25
Satyanti,Ranunculus graniticola,Australia,786945,,,1734,NA,0,N,N,N,Y,2,25,15,12,25,19,25
Satyanti,Ranunculus graniticola,Australia,786945,,,1734,NA,0,N,N,N,Y,3,25,15,12,25,14,17
Satyanti,Ranunculus gunnianus,Australia,770455,,,1855,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Ranunculus gunnianus,Australia,770455,,,1855,NA,0,N,N,N,Y,2,25,15,12,25,0,22
Satyanti,Ranunculus gunnianus,Australia,770455,,,1855,NA,0,N,N,N,Y,3,25,15,12,25,0,17
Satyanti,Ranunculus lappaceus,Australia,797733,,,1730,NA,0,N,N,N,Y,1,25,15,12,25,20,25
Satyanti,Ranunculus lappaceus,Australia,797733,,,1730,NA,0,N,N,N,Y,2,25,15,12,25,20,25
Satyanti,Ranunculus lappaceus,Australia,797733,,,1730,NA,0,N,N,N,Y,3,25,15,12,25,23,25
Satyanti,Ranunculus muellerii,Australia,786950,,,1955,NA,0,N,N,N,Y,1,25,15,12,25,10,14
Satyanti,Ranunculus muellerii,Australia,786950,,,1955,NA,0,N,N,N,Y,2,25,15,12,25,14,20
Satyanti,Ranunculus muellerii,Australia,786950,,,1955,NA,0,N,N,N,Y,3,25,15,12,25,17,21
Satyanti,Ranunculus niphophilus,Australia,9704590,,,1880,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Ranunculus niphophilus,Australia,9704590,,,1880,NA,0,N,N,N,Y,2,25,15,12,25,0,25
Satyanti,Ranunculus niphophilus,Australia,9704590,,,1880,NA,0,N,N,N,Y,3,25,15,12,25,0,25
Satyanti,Ranunculus pimpinellifolius,Australia,792143,,,1640,NA,0,N,N,N,Y,1,25,15,12,25,24,24
Satyanti,Ranunculus pimpinellifolius,Australia,792143,,,1640,NA,0,N,N,N,Y,2,25,15,12,25,21,21
Satyanti,Ranunculus pimpinellifolius,Australia,792143,,,1640,NA,0,N,N,N,Y,3,25,15,12,25,16,18
Satyanti,Richea continentis,Australia,782522,,,1740,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Richea continentis,Australia,782522,,,1740,NA,0,N,N,N,Y,2,25,15,12,25,0,25
Satyanti,Richea continentis,Australia,782522,,,1740,NA,0,N,N,N,Y,3,25,15,12,25,0,25
Satyanti,Richea continentis,Australia,9702934,,,1650,NA,0,N,N,N,Y,1,25,15,12,25,0,25
Satyanti,Richea continentis,Australia,9702934,,,1650,NA,0,N,N,N,Y,2,25,15,12,25,0,25
Satyanti,Richea continentis,Australia,9702934,,,1650,NA,0,N,N,N,Y,3,25,15,12,25,0,25
Satyanti,Senecio gunnii,Australia,792165,,,1735,NA,0,N,N,N,Y,1,25,15,12,25,24,25
Satyanti,Senecio gunnii,Australia,792165,,,1735,NA,0,N,N,N,Y,2,25,15,12,25,25,25
Satyanti,Senecio gunnii,Australia,792165,,,1735,NA,0,N,N,N,Y,3,25,15,12,25,25,25
Satyanti,Wahlenbergia ceracea,Australia,792162,,,1616,NA,0,N,N,N,Y,1,25,15,12,25,14,25
Satyanti,Wahlenbergia ceracea,Australia,792162,,,1616,NA,0,N,N,N,Y,2,25,15,12,25,12,23
Satyanti,Wahlenbergia ceracea,Australia,792162,,,1616,NA,0,N,N,N,Y,3,25,15,12,25,16,23
Satyanti,Wahlenbergia ceracea,Australia,792185,,,1974,NA,0,N,N,N,Y,1,25,15,12,25,21,25
Satyanti,Wahlenbergia ceracea,Australia,792185,,,1974,NA,0,N,N,N,Y,2,25,15,12,25,21,25
Satyanti,Wahlenbergia ceracea,Australia,792185,,,1974,NA,0,N,N,N,Y,3,25,15,12,25,19,25
Satyanti,Stylidium graminifolium,Australia,792181,,,1745,NA,0,N,N,N,Y,1,25,15,12,25,2,25
Satyanti,Stylidium graminifolium,Australia,792181,,,1745,NA,0,N,N,N,Y,2,25,15,12,25,0,25
Satyanti,Stylidium graminifolium,Australia,792181,,,1745,NA,0,N,N,N,Y,3,25,15,12,25,2,25
Satyanti,Tasmannia xerophila,Australia,792230,,,1836,NA,0,N,N,N,Y,1,25,15,12,25,11,11
Satyanti,Tasmannia xerophila,Australia,792230,,,1836,NA,0,N,N,N,Y,2,25,15,12,25,9,11
Satyanti,Tasmannia xerophila,Australia,792230,,,1836,NA,0,N,N,N,Y,3,25,15,12,25,5,14
Satyanti,Chionogentias muelleriana ssp. alpestris,Australia,748565,,,1924,NA,0,N,N,N,Y,1,25,15,12,25,0,15
Satyanti,Chionogentias muelleriana ssp. alpestris,Australia,748565,,,1924,NA,0,N,N,N,Y,2,25,15,12,25,0,13
Satyanti,Chionogentias muelleriana ssp. alpestris,Australia,748565,,,1924,NA,0,N,N,N,Y,3,25,15,12,25,0,9
Satyanti,Scleranthus singuliflorus,Australia,808772,,,2042,NA,0,N,N,N,Y,1,25,15,12,25,8,18
Satyanti,Scleranthus singuliflorus,Australia,808772,,,2042,NA,0,N,N,N,Y,2,25,15,12,25,11,16
Satyanti,Scleranthus singuliflorus,Australia,808772,,,2042,NA,0,N,N,N,Y,3,25,15,12,25,2,17
Satyanti,Stackhousia pulvinaris,Australia,747978,,,2035,NA,0,N,N,N,Y,1,25,15,12,25,2,25
