"","model","DIC","R2","animal","ID","Source","Region","Accession","units","variable","post.mean","l.95..CI","u.95..CI","eff.samp","pMCMC","effect","lambda","lower","upper","lambda2","lower2","upper2"
"1","Alternating","257282.23 (15.31)",0.72,"1.838 (1.139 -- 2.662)","3.600 (2.783 -- 4.349)","1.047 (0.719 -- 1.565)","1.078 (0.768 -- 1.459)","3.352 (2.758 -- 4.022)","4.266 (4.077 -- 4.457)","log(mass):Alternating",-0.133674145109967,-0.172424402320758,-0.0916986749361968,180,0.00555555555555556,"fixed",0.298236600639717,0.227574863518873,0.393872292004431,0.188793164568155,0.12350663342704,0.270633403476252
"2","GA3","257278.11 (11.19)",0.721,"1.834 (1.066 -- 2.625)","3.644 (2.807 -- 4.483)","1.019 (0.663 -- 1.348)","1.070 (0.669 -- 1.553)","3.281 (2.622 -- 3.928)","4.238 (4.077 -- 4.423)","log(mass):GA3",-0.206347693290142,-0.244528775219806,-0.168458537918923,180,0.00555555555555556,"fixed",0.299043510718103,0.201833499474478,0.383663762635119,0.188136020705243,0.109107786159824,0.260181539097145
"3","Light","257287.64 (20.72)",0.719,"1.848 (1.025 -- 2.565)","3.629 (2.723 -- 4.255)","1.034 (0.719 -- 1.371)","1.051 (0.730 -- 1.482)","3.273 (2.657 -- 3.893)","4.271 (4.044 -- 4.423)","log(mass):Light",-0.20685251196075,-0.265305213397369,-0.16325231808878,140.758199550116,0.00555555555555556,"fixed",0.298861791745448,0.193895112018822,0.374396446253008,0.188724568654641,0.110747850155627,0.247239329637007
"4","Scarification","257281.04 (14.12)",0.718,"1.872 (1.102 -- 2.670)","3.579 (2.701 -- 4.238)","1.037 (0.648 -- 1.401)","1.056 (0.651 -- 1.522)","3.417 (2.803 -- 4.026)","4.303 (4.089 -- 4.496)","log(mass):Scarification",0.0739943841955328,0.0157329048088286,0.123886447931,180,0.0111111111111111,"fixed",0.300052429147557,0.208120125523624,0.383681755795879,0.191201759614868,0.126096029090519,0.26882705340872
"5","Stratification","257285.71 (18.79)",0.718,"1.825 (1.048 -- 2.472)","3.531 (2.771 -- 4.197)","1.047 (0.733 -- 1.475)","1.070 (0.664 -- 1.452)","3.419 (2.872 -- 4.210)","4.288 (4.114 -- 4.472)","log(mass):Stratification",-0.00886557005846195,-0.0459700727078598,0.0387534428373328,180,0.622222222222222,"fixed",0.296192218982245,0.217970993289054,0.377284848132832,0.188606115305459,0.129018733082273,0.256856490819979
"6","Tmean","257266.92 (0)",0.73,"1.808 (1.147 -- 2.528)","3.605 (2.959 -- 4.423)","1.040 (0.682 -- 1.450)","1.059 (0.731 -- 1.427)","3.455 (2.840 -- 4.179)","4.134 (3.943 -- 4.331)","log(mass):Tmean",-0.290804037828462,-0.327071847947082,-0.25376631222025,180,0.00555555555555556,"fixed",0.301812608310479,0.226577676454053,0.390418090045865,0.188839397840177,0.12963555400619,0.259565402856356
