"","model","DIC","R2","animal","ID","Source","Region","Accession","units","variable","post.mean","l.95..CI","u.95..CI","eff.samp","pMCMC","effect","lambda","lower","upper","lambda2","lower2","upper2"
"1","Alternating","3971.36 (173.15)",0.852,"0.439 (0.188 -- 0.718)","0.329 (0.198 -- 0.474)","0.174 (0.000 -- 0.634)","0.183 (0.000 -- 0.588)","0.343 (0.224 -- 0.463)","0.255 (0.239 -- 0.270)","Alternating",0.0117413093031429,-0.0514760422229301,0.072971788697032,9000,0.708666666666667,"fixed",0.618042955029009,0.466093875701369,0.75495601433323,0.421074879508144,0.26949462362551,0.600774145946906
"2","GA3","3944.5 (146.29)",0.858,"0.452 (0.202 -- 0.739)","0.324 (0.190 -- 0.463)","0.157 (0.000 -- 0.628)","0.220 (0.000 -- 0.689)","0.368 (0.252 -- 0.497)","0.252 (0.237 -- 0.268)","GA3",-0.0605816521404169,-0.0947449881132343,-0.0283594205939153,9000.00000000002,0.000222222222222222,"fixed",0.628040309574948,0.482422586006409,0.766878306396802,0.43160803142394,0.256595308325352,0.590841990668985
"3","Light","3969.55 (171.34)",0.854,"0.443 (0.190 -- 0.718)","0.327 (0.196 -- 0.464)","0.184 (0.000 -- 0.718)","0.188 (0.000 -- 0.613)","0.347 (0.238 -- 0.473)","0.255 (0.239 -- 0.270)","Light",0.00536748033253042,-0.0582427482440835,0.0649514961751265,8999.99999999997,0.860444444444444,"fixed",0.620254830084591,0.471107510919597,0.758136786886874,0.423818316440301,0.259528169253373,0.591648448957197
"4","Scarification","3966.49 (168.28)",0.856,"0.406 (0.186 -- 0.685)","0.326 (0.197 -- 0.462)","0.180 (0.000 -- 0.656)","0.231 (0.000 -- 0.705)","0.341 (0.221 -- 0.460)","0.255 (0.240 -- 0.271)","Scarification",-0.16177115867363,-0.267587534355698,-0.0626930534053827,8999.99999999999,0.00222222222222222,"fixed",0.600024622226683,0.450806324151724,0.746055148584769,0.403819827216098,0.236086671453457,0.563468387407882
"5","Stratification","3964.53 (166.32)",0.854,"0.445 (0.197 -- 0.729)","0.318 (0.191 -- 0.455)","0.178 (0.000 -- 0.656)","0.182 (0.000 -- 0.594)","0.353 (0.232 -- 0.471)","0.254 (0.238 -- 0.269)","Stratification",-0.0766572432959795,-0.137678550025157,-0.01111677888548,9000.00000000001,0.0182222222222222,"fixed",0.621952587977797,0.478203091254606,0.761931080288565,0.429127243623971,0.266106023663082,0.598000503538306
"6","Tmean","3798.21 (0)",0.873,"0.470 (0.206 -- 0.764)","0.360 (0.226 -- 0.505)","0.211 (0.000 -- 0.800)","0.246 (0.000 -- 0.787)","0.308 (0.199 -- 0.418)","0.237 (0.223 -- 0.252)","Tmean",-0.181237227541519,-0.210900122096064,-0.153481267945608,8999.99999999999,0.000111111111111111,"fixed",0.649803943151898,0.505240105373868,0.779933173276433,0.431819275142569,0.262639870081921,0.596305474634246
