"","model","DIC","R2","animal","ID","Source","Region","Accession","units","variable","post.mean","l.95..CI","u.95..CI","eff.samp","pMCMC","effect","lambda","lower","upper","lambda2","lower2","upper2"
"1","Alternating","257248.93 (33.74)",0.792,"4.543 (2.240 -- 7.371)","3.649 (2.705 -- 4.549)","2.049 (0.000 -- 5.603)","1.912 (0.351 -- 4.044)","3.915 (3.162 -- 4.696)","4.254 (4.062 -- 4.438)","Alternating",0.333427006066244,0.261482544039609,0.409817669140466,9000,0.000111111111111111,"fixed",0.505405977959755,0.35966122698463,0.642618488130483,0.358783384553945,0.222421657404955,0.508629520055091
"2","GA3","257227.7 (12.51)",0.783,"4.607 (2.213 -- 7.273)","3.763 (2.863 -- 4.763)","0.704 (0.000 -- 2.487)","1.811 (0.409 -- 3.591)","3.758 (2.991 -- 4.516)","4.148 (3.965 -- 4.334)","GA3",0.549092289365262,0.482971568413632,0.615931488995557,9000.00000000003,0.000111111111111111,"fixed",0.515372156274219,0.374285968292013,0.654627413078947,0.361927134269149,0.215138459758873,0.499422484593473
"3","Light","257258.88 (43.69)",0.78,"4.303 (2.001 -- 6.856)","3.641 (2.747 -- 4.534)","1.395 (0.000 -- 3.864)","1.727 (0.306 -- 3.592)","3.740 (2.987 -- 4.487)","4.232 (4.042 -- 4.421)","Light",0.425529490744934,0.350753922401054,0.498663646409113,8999.99999999999,0.000111111111111111,"fixed",0.493328427242786,0.344210238386373,0.630129895860817,0.347409611387179,0.201631215126713,0.484870455977974
"4","Scarification","257241.55 (26.36)",0.777,"4.650 (2.170 -- 7.473)","3.576 (2.637 -- 4.458)","1.352 (0.000 -- 3.695)","1.298 (0.173 -- 2.865)","3.850 (3.087 -- 4.607)","4.278 (4.096 -- 4.480)","Scarification",0.403941319388727,0.306691834521189,0.498034923853993,9000.00000000002,0.000111111111111111,"fixed",0.509557939503077,0.361667310882923,0.648286219566614,0.365332819656039,0.219667973443569,0.511792858468831
"5","Stratification","257215.19 (0)",0.804,"4.794 (2.316 -- 7.661)","3.678 (2.706 -- 4.598)","1.852 (0.000 -- 4.922)","1.827 (0.369 -- 3.836)","4.135 (3.371 -- 4.953)","4.085 (3.899 -- 4.265)","Stratification",0.676476614819747,0.598696156208462,0.748531771125272,8305.3809546552,0.000111111111111111,"fixed",0.528343243511462,0.377966167680005,0.661920536604081,0.37506829715412,0.221463896862186,0.514884773197219
"6","Tmean","257216.59 (1.4)",0.794,"4.527 (2.182 -- 7.266)","3.608 (2.692 -- 4.488)","0.910 (0.000 -- 2.867)","1.746 (0.407 -- 3.643)","4.128 (3.320 -- 4.894)","3.969 (3.793 -- 4.154)","Tmean",0.638155392213525,0.58353412777069,0.693090686429059,9000.00000000001,0.000111111111111111,"fixed",0.521493458071677,0.372351816784294,0.655994180563464,0.367556398048673,0.224958140196816,0.516587821765087
