Source,Taxon,Country,Accession,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Cavieres,Schizanthus hookerii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,24,25
Cavieres,Schizanthus hookerii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,25,25
Cavieres,Senecio eruciformis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,20,10,12,25,21,25
Cavieres,Senecio eruciformis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,23,25
Cavieres,Senecio eruciformis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,19,25
Cavieres,Sisyrinchium arenarium,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,20,10,12,25,1,25
Cavieres,Sisyrinchium arenarium,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Sisyrinchium arenarium,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,1,25
Cavieres,Sisyrinchium sphilippii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,20,10,12,25,25,25
Cavieres,Sisyrinchium sphilippii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,3,25
Cavieres,Sisyrinchium sphilippii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,16,25
Cavieres,Sisyrinchium striatum,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Sisyrinchium striatum,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Sisyrinchium striatum,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,0,25
Cavieres,Stachys albicaulis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,20,10,12,25,4,25
Cavieres,Stachys albicaulis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,6,25
Cavieres,Stachys albicaulis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,3,25
Cavieres,Stachys grandidentata,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,20,10,12,25,14,25
Cavieres,Stachys grandidentata,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,20,10,12,25,9,25
Cavieres,Stachys grandidentata,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,20,10,12,25,8,25
Cavieres,Anarthrophyllum gayanum,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,12,25
Cavieres,Anarthrophyllum gayanum,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,12,25
Cavieres,Anarthrophyllum gayanum,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,11,25
Cavieres,Astragalus sp.,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,11,25
Cavieres,Astragalus sp.,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,8,25
Cavieres,Astragalus sp.,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,7,25
Cavieres,Calceolaria biflora,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,5,25
Cavieres,Calceolaria biflora,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,10,25
Cavieres,Calceolaria biflora,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,11,25
Cavieres,Calceolaria purpurea,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Calceolaria purpurea,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Calceolaria purpurea,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,0,25
Cavieres,Chaetanthera euphrasioides,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,25,25
Cavieres,Chaetanthera euphrasioides,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,25,25
Cavieres,Chaetanthera euphrasioides,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,24,25
Cavieres,Laretia acaulis,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Laretia acaulis,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Laretia acaulis,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,0,25
Cavieres,Schizanthus grahamii,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,7,25
Cavieres,Schizanthus grahamii,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,13,25
Cavieres,Schizanthus grahamii,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,9,25
Cavieres,Tristagma bivalve,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,2,25
Cavieres,Tristagma bivalve,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,7,25
Cavieres,Tristagma bivalve,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,7,25
Cavieres,Zoellnerallium andium,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,20,10,12,25,17,25
Cavieres,Zoellnerallium andium,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,20,10,12,25,7,25
Cavieres,Zoellnerallium andium,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,20,10,12,25,8,25
Cavieres,Azorella madreporica,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Azorella madreporica,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Azorella madreporica,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,3,20,10,12,25,0,25
Cavieres,Calandrinia caespitosa,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Calandrinia caespitosa,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,2,20,10,12,25,1,25
Cavieres,Calandrinia caespitosa,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,3,20,10,12,25,1,25
Cavieres,Calandrinia sericea,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,1,20,10,12,25,8,25
Cavieres,Calandrinia sericea,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,2,20,10,12,25,7,25
Cavieres,Calandrinia sericea,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,3,20,10,12,25,4,25
Cavieres,Draba gilliesii,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,1,20,10,12,25,2,25
Cavieres,Draba gilliesii,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Draba gilliesii,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,3,20,10,12,25,6,25
Cavieres,Nassauvia pinnigera,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Nassauvia pinnigera,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Nassauvia pinnigera,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,3,20,10,12,25,0,25
Cavieres,Nastanthus spathulatus,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,1,20,10,12,25,0,25
Cavieres,Nastanthus spathulatus,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,2,20,10,12,25,0,25
Cavieres,Nastanthus spathulatus,Chile,Chile,-33.319379,-70.257939,3200-3600,4,90,Y,N,N,Y,3,20,10,12,25,0,25
Cavieres,Acaena alpina,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,25,25
Cavieres,Acaena alpina,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,25,25
Cavieres,Acaena alpina,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,25,25
Cavieres,Chaetanthera microphylla,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,16,25
Cavieres,Chaetanthera microphylla,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,13,25
Cavieres,Chaetanthera microphylla,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,15,25
Cavieres,Galium sp.,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,20,25
Cavieres,Galium sp.,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,20,25
Cavieres,Galium sp.,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,16,25
Cavieres,Lupinus microcarpus,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,16,25
Cavieres,Lupinus microcarpus,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,12,25
Cavieres,Lupinus microcarpus,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,16,25
Cavieres,Nicotiana corymbosa,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,5,25
Cavieres,Nicotiana corymbosa,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,9,25
Cavieres,Nicotiana corymbosa,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,3,25
Cavieres,Schizanthus hookerii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,25,25
Cavieres,Schizanthus hookerii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,25,25
Cavieres,Schizanthus hookerii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,19,25
Cavieres,Senecio eruciformis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,19,25
Cavieres,Senecio eruciformis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,17,25
Cavieres,Senecio eruciformis,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,19,25
Cavieres,Sisyrinchium arenarium,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,0,25
Cavieres,Sisyrinchium arenarium,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,0,25
Cavieres,Sisyrinchium arenarium,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,0,25
Cavieres,Sisyrinchium sphilippii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,25,25
Cavieres,Sisyrinchium sphilippii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,23,25
Cavieres,Sisyrinchium sphilippii,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,20,25
Cavieres,Sisyrinchium striatum,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,1,10,5,12,25,1,25
Cavieres,Sisyrinchium striatum,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,2,10,5,12,25,0,25
Cavieres,Sisyrinchium striatum,Chile,Chile,-33.352035,-70.315812,2200-2500,4,90,Y,N,N,Y,3,10,5,12,25,0,25
Cavieres,Calceolaria biflora,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,1,10,5,12,25,12,25
Cavieres,Calceolaria biflora,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,2,10,5,12,25,15,25
Cavieres,Calceolaria biflora,Chile,Chile,-33.334693,-70.28544,2600-3100,4,90,Y,N,N,Y,3,10,5,12,25,14,25
