Source,Taxon,Country,Accession,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco33,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,b,22,10,12,30,29,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco33,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,c,22,10,12,30,21,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco33,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,d,22,10,12,30,26,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco35,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,a,22,10,12,30,27,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco35,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,b,22,10,12,30,25,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco35,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,c,22,10,12,30,30,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco35,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,d,22,10,12,30,23,30
Briceño,Hypochaeris tenuifolia,Chile,Mocho-Choshuenco36,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,a,22,10,12,30,26,30
Briceño,Hypochaeris tenuifolia,Chile,Mocho-Choshuenco36,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,b,22,10,12,30,25,30
Briceño,Hypochaeris tenuifolia,Chile,Mocho-Choshuenco36,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,c,22,10,12,30,23,30
Briceño,Hypochaeris tenuifolia,Chile,Mocho-Choshuenco36,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,d,22,10,12,30,23,30
Briceño,Silene andicola,Chile,Mocho-Choshuenco37,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,a,22,10,12,30,23,30
Briceño,Silene andicola,Chile,Mocho-Choshuenco37,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,b,22,10,12,30,26,30
Briceño,Silene andicola,Chile,Mocho-Choshuenco37,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,c,22,10,12,30,24,30
Briceño,Silene andicola,Chile,Mocho-Choshuenco37,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,d,22,10,12,30,26,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco38,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,a,22,10,12,30,30,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco38,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,b,22,10,12,30,26,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco38,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,c,22,10,12,30,30,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco38,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,d,22,10,12,30,28,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco40,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,a,22,10,12,30,30,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco40,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,b,22,10,12,30,28,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco40,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,c,22,10,12,30,28,30
Briceño,Adesmia emarginata,Chile,Mocho-Choshuenco40,-39.909752,-72.03853,,22/12+12/5+0+10/5,134,N,N,N,Y,d,22,10,12,30,22,30
